State,District,Crime,Year,Count
Assam,Karimganj,Crime committed against Women,2018,768
Assam,Kokrajhar,Crime committed against Women,2018,449
Assam,Lakhimpur,Crime committed against Women,2018,1034
Assam,Morigaon,Crime committed against Women,2018,1314
Assam,Dima Hasao,Crime committed against Women,2018,40
Assam,Nagaon,Crime committed against Women,2018,2478
Assam,Nalbari,Crime committed against Women,2018,608
Assam,Sibsagar,Crime committed against Women,2018,834
Assam,Sonitpur,Crime committed against Women,2018,674
Assam,Tinsukia,Crime committed against Women,2018,592
Assam,Udalguri,Crime committed against Women,2018,270
Assam,Sadia,Crime committed against Women,2018,59
Assam,Majuli,Crime committed against Women,2018,38
Assam,Biswanath,Crime committed against Women,2018,401
Assam,Hojai,Crime committed against Women,2018,1031
Assam,Salmara,Crime committed against Women,2018,763
Assam,Charaideo,Crime committed against Women,2018,199
Bihar,Araria,Crime committed against Women,2018,387
Bihar,Arwal,Crime committed against Women,2018,76
Bihar,Aurangabad,Crime committed against Women,2018,254
Bihar,Bagaha,Crime committed against Women,2018,108
Bihar,Banka,Crime committed against Women,2018,301
Bihar,Begusarai,Crime committed against Women,2018,448
Bihar,Bettiah,Crime committed against Women,2018,483
Bihar,Bhabhua,Crime committed against Women,2018,242
Bihar,Bhagalpur,Crime committed against Women,2018,625
Bihar,Bhojpur,Crime committed against Women,2018,462
Bihar,Buxar,Crime committed against Women,2018,308
Bihar,Darbhanga,Crime committed against Women,2018,589
Bihar,Gaya,Crime committed against Women,2018,593
Bihar,Gopalganj,Crime committed against Women,2018,315
Bihar,Jamui,Crime committed against Women,2018,209
Bihar,Jehanabad,Crime committed against Women,2018,212
Bihar,Katihar,Crime committed against Women,2018,476
Bihar,Khagaria,Crime committed against Women,2018,229
Bihar,Kishanganj,Crime committed against Women,2018,237
Bihar,Lakhisarai,Crime committed against Women,2018,197
Bihar,Madhepura,Crime committed against Women,2018,275
Bihar,Madhubani,Crime committed against Women,2018,690
Bihar,Motihari,Crime committed against Women,2018,691
Bihar,Munger,Crime committed against Women,2018,310
Bihar,Muzaffarpur,Crime committed against Women,2018,1098
Bihar,Nalanda,Crime committed against Women,2018,565
Bihar,Naugachia,Crime committed against Women,2018,189
Bihar,Nawadah,Crime committed against Women,2018,251
Bihar,Patna,Crime committed against Women,2018,1770
Bihar,Purnea,Crime committed against Women,2018,310
Bihar,Rohtas,Crime committed against Women,2018,549
Bihar,Saharsa,Crime committed against Women,2018,228
Bihar,Samastipur,Crime committed against Women,2018,510
Bihar,Saran,Crime committed against Women,2018,685
Bihar,Sheikhpura,Crime committed against Women,2018,156
Bihar,Sheohar,Crime committed against Women,2018,111
Bihar,Sitamarhi,Crime committed against Women,2018,502
Bihar,Siwan,Crime committed against Women,2018,367
Bihar,Supaul,Crime committed against Women,2018,342
Bihar,Vaishali,Crime committed against Women,2018,508
Chhattisgarh,Balod,Crime committed against Women,2018,168
Chhattisgarh,Balodbazar,Crime committed against Women,2018,446
Chhattisgarh,Balrampur,Crime committed against Women,2018,286
Chhattisgarh,Bemetra,Crime committed against Women,2018,184
Chhattisgarh,Bilaspur,Crime committed against Women,2018,826
Chhattisgarh,Bizapur,Crime committed against Women,2018,21
Chhattisgarh,Dantewara,Crime committed against Women,2018,56
Chhattisgarh,Dhamtari,Crime committed against Women,2018,224
Chhattisgarh,Durg,Crime committed against Women,2018,826
Chhattisgarh,Gariyaband,Crime committed against Women,2018,137
Chhattisgarh,Jagdalpur,Crime committed against Women,2018,173
Chhattisgarh,Janjgir,Crime committed against Women,2018,571
Chhattisgarh,Jashpur,Crime committed against Women,2018,263
Chhattisgarh,Kabirdham,Crime committed against Women,2018,203
Chhattisgarh,Kanker,Crime committed against Women,2018,202
Chhattisgarh,Kondagaon,Crime committed against Women,2018,110
Chhattisgarh,Korba,Crime committed against Women,2018,384
Chhattisgarh,Koriya,Crime committed against Women,2018,281
Chhattisgarh,Mahasamund,Crime committed against Women,2018,259
Chhattisgarh,Mungali,Crime committed against Women,2018,236
Chhattisgarh,Narayanpur,Crime committed against Women,2018,39
Chhattisgarh,Raigarh,Crime committed against Women,2018,543
Chhattisgarh,Raipur,Crime committed against Women,2018,1095
Chhattisgarh,Rajnandgaon,Crime committed against Women,2018,356
Chhattisgarh,Sarguja,Crime committed against Women,2018,317
Chhattisgarh,Sukma,Crime committed against Women,2018,22
Chhattisgarh,Surajpur,Crime committed against Women,2018,350
Goa,North Goa,Crime committed against Women,2018,211
Goa,South Goa,Crime committed against Women,2018,108
Gujarat,Ahmedabad,Crime committed against Women,2018,1416
Gujarat,Amreli,Crime committed against Women,2018,262
Gujarat,Anand,Crime committed against Women,2018,173
Gujarat,Arvalli,Crime committed against Women,2018,186
Gujarat,Banaskantha,Crime committed against Women,2018,368
Gujarat,Bharuch,Crime committed against Women,2018,162
Gujarat,Bhavnagar,Crime committed against Women,2018,352
Gujarat,Botad,Crime committed against Women,2018,57
Gujarat,Chhotaudepur,Crime committed against Women,2018,75
Gujarat,Dahod,Crime committed against Women,2018,200
Gujarat,Dang,Crime committed against Women,2018,10
Gujarat,Devbhumi Dwarka,Crime committed against Women,2018,113
Gujarat,Gandhinagar,Crime committed against Women,2018,211
Gujarat,Gir Somnath,Crime committed against Women,2018,178
Gujarat,Jamnagar,Crime committed against Women,2018,163
Gujarat,Junagadh,Crime committed against Women,2018,300
Gujarat,Kachchh,Crime committed against Women,2018,139
Gujarat,Kheda,Crime committed against Women,2018,171
